Date_time,country,UFO_shape
7/1/2005 01:30,us,circle
7/1/2005 02:00,ca,light
7/1/2005 09:30,us,diamond
7/1/2005 14:00,us,other
7/1/2005 15:30,us,sphere
7/1/2005 17:00,ca,unknown
7/1/2005 19:56,us,light
7/1/2005 23:00,gb,light
7/1/2005 24:00,,circle
7/1/2006 00:00,us,light
7/1/2006 00:00,us,triangle
7/1/2006 01:00,us,circle
7/1/2006 02:30,,disk
7/1/2006 05:40,us,disk
7/1/2006 13:35,us,disk
7/1/2006 17:32,us,sphere
7/1/2006 20:00,us,other
7/1/2006 22:15,us,sphere
7/1/2006 23:00,us,light
7/1/2006 23:30,ca,circle
7/1/2007 00:00,,other
7/1/2007 04:00,us,changing
7/1/2007 05:30,us,light
7/1/2007 13:00,us,circle
7/1/2007 14:00,us,
7/1/2007 20:28,us,disk
7/1/2007 20:30,us,triangle
7/1/2007 21:30,us,oval
7/1/2007 21:55,us,light
7/1/2007 22:00,us,triangle
7/1/2007 22:10,us,triangle
7/1/2007 22:40,us,circle
7/1/2007 23:00,,unknown
7/1/2008 00:25,ca,chevron
7/1/2008 01:00,us,sphere
7/1/2008 04:10,us,oval
7/1/2008 10:00,us,circle
7/1/2008 15:00,us,egg
7/1/2008 21:30,us,chevron
7/1/2008 22:00,ca,light
7/1/2008 23:30,,circle
7/1/2008 23:30,,disk
7/1/2009 00:01,us,unknown
7/1/2009 00:07,,fireball
7/1/2009 04:15,us,fireball
7/1/2009 07:00,ca,fireball
7/1/2009 14:00,us,oval
7/1/2009 15:00,us,changing
7/1/2009 15:30,us,triangle
7/1/2009 18:00,us,sphere
7/1/2009 18:00,us,light
7/1/2009 21:00,,other
7/1/2009 21:00,us,unknown
7/1/2009 21:43,,fireball
7/1/2009 22:00,us,light
7/1/2009 22:05,us,light
7/1/2009 23:00,us,circle
7/1/2009 23:00,us,sphere
7/1/2010 01:22,us,light
7/1/2010 02:40,gb,light
7/1/2010 15:00,us,light
7/1/2010 15:30,,unknown
7/1/2010 17:30,us,cylinder
7/1/2010 18:15,,changing
7/1/2010 20:00,us,fireball
7/1/2010 20:35,us,unknown
7/1/2010 21:00,us,circle
7/1/2010 21:10,us,fireball
7/1/2010 21:30,us,light
7/1/2010 21:40,ca,fireball
7/1/2010 21:40,us,triangle
7/1/2010 22:00,,fireball
7/1/2010 22:00,us,teardrop
7/1/2010 22:10,,other
7/1/2010 22:22,us,triangle
7/1/2010 22:30,us,fireball
7/1/2010 22:30,ca,circle
7/1/2010 22:37,ca,fireball
7/1/2010 22:45,us,fireball
7/1/2010 23:00,us,triangle
7/1/2010 23:00,us,fireball
7/1/2010 23:10,us,unknown
7/1/2010 23:30,us,light
7/1/2011 00:00,ca,fireball
7/1/2011 00:05,us,light
7/1/2011 00:20,us,circle
7/1/2011 00:50,us,triangle
7/1/2011 01:00,us,rectangle
7/1/2011 01:00,us,sphere
7/1/2011 04:00,us,unknown
7/1/2011 10:00,us,circle
7/1/2011 11:10,us,triangle
7/1/2011 19:00,us,fireball
7/1/2011 19:00,us,fireball
7/1/2011 20:30,us,changing
7/1/2011 21:00,us,sphere
7/1/2011 21:30,us,chevron
7/1/2011 21:30,us,fireball
7/1/2011 21:45,us,cross
7/1/2011 21:45,us,oval
7/1/2011 21:45,us,triangle
7/1/2011 21:58,us,light
7/1/2011 22:00,us,fireball
7/1/2011 22:00,us,circle
7/1/2011 22:00,us,sphere
7/1/2011 22:00,us,triangle
7/1/2011 22:20,us,unknown
7/1/2011 22:30,us,circle
7/1/2011 22:30,ca,sphere
7/1/2011 22:40,us,light
7/1/2011 23:00,us,circle
7/1/2011 23:35,us,light
7/1/2011 23:45,us,fireball
7/1/2011 23:45,ca,flash
7/1/2011 24:00,,triangle
7/1/2012 00:00,us,circle
7/1/2012 00:00,us,fireball
7/1/2012 00:00,,fireball
7/1/2012 01:00,us,light
7/1/2012 06:00,us,light
7/1/2012 11:00,us,cone
7/1/2012 11:00,ca,fireball
7/1/2012 19:03,,fireball
7/1/2012 20:00,us,circle
7/1/2012 21:00,us,sphere
7/1/2012 21:00,us,light
7/1/2012 21:35,,unknown
7/1/2012 21:45,us,circle
7/1/2012 21:45,us,circle
7/1/2012 21:45,ca,light
7/1/2012 22:00,us,oval
7/1/2012 22:00,,fireball
7/1/2012 22:10,us,light
7/1/2012 22:20,us,oval
7/1/2012 22:30,us,fireball
7/1/2012 22:30,us,fireball
7/1/2012 22:30,us,light
7/1/2012 22:50,us,other
7/1/2012 23:00,ca,other
7/1/2012 23:00,ca,cigar
7/1/2012 23:00,us,rectangle
7/1/2012 23:30,ca,fireball
7/1/2012 23:45,,circle
7/1/2012 23:45,ca,circle
7/1/2012 24:00,us,disk
7/1/2013 02:20,us,triangle
7/1/2013 03:05,us,light
7/1/2013 16:00,ca,other
7/1/2013 20:00,us,sphere
7/1/2013 20:30,,fireball
7/1/2013 21:15,us,other
7/1/2013 21:20,us,circle
7/1/2013 21:20,us,circle
7/1/2013 21:22,us,fireball
7/1/2013 21:30,us,cigar
7/1/2013 21:30,us,light
7/1/2013 21:37,,light
7/1/2013 22:00,us,chevron
7/1/2013 22:30,ca,light
7/1/2013 22:33,us,circle
7/1/2013 23:00,us,fireball
7/1/2013 23:35,us,unknown
7/1/2013 23:40,us,light
7/12/1954 17:30,,changing
7/12/1956 19:00,us,unknown
7/12/1956 21:10,,circle
7/12/1964 12:00,us,circle
7/12/1965 02:15,us,circle
7/12/1965 18:30,us,cigar
7/12/1966 03:00,,unknown
7/12/1972 12:15,us,disk
7/12/1973 00:00,us,cigar
7/12/1974 10:10,us,oval
7/12/1976 18:01,us,cigar
7/12/1977 01:30,us,triangle
7/12/1977 01:30,us,cigar
7/12/1977 14:00,us,disk
7/12/1978 08:00,us,light
7/12/1978 22:00,,light
7/12/1987 15:00,us,disk
7/12/1988 23:00,,sphere
7/12/1989 05:00,,sphere
7/12/1990 11:00,us,unknown
7/12/1990 12:00,,diamond
7/12/1990 19:00,us,rectangle
7/12/1992 23:00,,circle
7/12/1993 22:00,us,circle
7/12/1993 23:30,us,formation
7/12/1994 10:00,us,unknown
7/12/1994 21:40,us,changing
7/12/1995 04:00,us,disk
7/12/1995 15:00,us,light
7/12/1997 01:30,us,light
7/12/1997 02:45,,triangle
7/12/1997 13:00,us,disk
7/12/1998 02:00,,unknown
7/12/1998 02:50,us,light
7/12/1998 20:00,us,other
7/12/1998 21:45,us,fireball
7/12/1998 22:00,us,formation
7/12/1998 23:00,,other
7/12/1999 01:10,us,circle
7/12/1999 01:30,us,circle
7/12/1999 08:00,,flash
7/12/1999 10:15,us,unknown
7/12/1999 22:10,us,light
7/12/1999 22:15,us,light
7/12/1999 23:00,,other
7/12/1999 23:17,,egg
7/12/1999 23:30,us,sphere
7/12/2000 01:56,us,disk
7/12/2000 09:57,,circle
7/12/2000 18:30,us,cylinder
7/12/2000 19:50,us,disk
7/12/2000 20:00,us,light
7/12/2000 20:00,us,unknown
7/12/2000 20:10,us,circle
7/12/2000 20:10,us,diamond
7/12/2000 20:10,us,diamond
7/12/2000 20:10,us,fireball
7/12/2000 20:19,us,circle
7/12/2000 20:30,us,light
7/12/2000 20:35,us,light
7/12/2000 22:00,,light
7/12/2000 23:00,us,cigar
7/12/2000 23:30,us,light
7/12/2000 24:00,,disk
7/12/2000 24:00,us,sphere
7/12/2001 00:15,us,sphere
7/12/2001 00:26,us,light
7/12/2001 01:24,us,fireball
7/12/2001 02:30,us,flash
7/12/2001 02:55,us,circle
7/12/2001 04:30,us,oval
7/12/2001 05:15,us,light
7/12/2002 00:30,gb,sphere
7/12/2002 01:20,us,light
7/12/2002 02:00,us,triangle
7/12/2002 14:00,us,cigar
7/12/2002 14:45,ca,circle
7/12/2002 17:00,us,circle
7/12/2002 18:42,us,unknown
7/12/2002 19:30,us,oval
7/12/2002 22:00,us,changing
7/12/2002 22:08,us,triangle
7/12/2002 22:50,us,light
7/12/2002 23:15,us,cigar
7/12/2003 05:45,us,light
7/12/2003 13:00,gb,sphere
7/12/2003 18:00,us,oval
7/12/2003 18:00,ca,oval
7/12/2003 19:50,us,cigar
7/12/2003 21:15,us,oval
7/12/2003 22:00,us,disk
7/12/2003 22:55,us,unknown
7/12/2003 23:00,us,light
7/12/2003 23:45,gb,
7/12/2004 00:00,us,disk
7/12/2004 02:00,ca,light
7/12/2004 04:35,gb,triangle
7/12/2004 11:55,us,egg
7/12/2004 16:30,us,disk
7/12/2004 17:40,us,cylinder
7/12/2004 18:20,,sphere
7/12/2004 18:30,us,sphere
7/12/2004 20:30,us,circle
7/12/2004 21:30,us,
7/12/2004 22:05,us,oval
7/12/2004 22:15,us,triangle
7/12/2004 23:00,us,oval
7/12/2004 23:30,ca,light
7/12/2005 00:00,us,changing
7/12/2005 00:11,us,other
7/12/2005 02:15,us,formation
7/12/2005 13:00,,other
7/12/2005 20:10,us,light
7/12/2005 21:30,,diamond
7/12/2005 23:00,,changing
7/12/2005 23:00,us,formation
7/12/2006 00:00,,cigar
7/12/2006 01:30,au,disk
7/12/2006 03:45,us,changing
7/12/2006 04:00,us,unknown
7/12/2006 05:00,us,changing
7/12/2006 05:15,us,circle
7/12/2006 10:40,us,unknown
7/12/2006 16:15,us,sphere
7/12/2006 17:15,us,circle
7/12/2006 21:00,us,unknown
7/12/2006 22:00,,other
7/12/2006 23:00,us,disk
7/12/2006 23:00,us,triangle
7/12/2006 23:45,us,changing
7/12/2007 01:00,us,light
7/12/2007 01:00,us,light
7/12/2007 01:45,us,light
7/12/2007 13:00,us,circle
7/12/2007 14:00,us,disk
7/12/2007 16:00,us,cylinder
7/12/2007 21:00,us,circle
7/12/2007 21:00,us,fireball
7/12/2007 21:32,us,light
7/12/2007 21:50,us,light
7/12/2007 22:00,us,light
7/12/2007 23:20,us,sphere
7/12/2008 00:00,us,flash
7/12/2008 00:00,us,triangle
7/12/2008 00:00,,circle
7/12/2008 00:30,us,fireball
7/12/2008 00:38,us,light
7/12/2008 01:45,us,unknown
7/12/2008 02:00,gb,circle
7/12/2008 03:00,us,light
7/12/2008 04:32,us,circle
7/12/2008 08:00,us,triangle
7/12/2008 09:00,us,unknown
7/12/2008 13:30,,other
7/12/2008 16:00,us,formation
7/12/2008 19:00,us,disk
7/12/2008 20:30,us,rectangle
7/12/2008 21:00,us,light
7/12/2008 21:50,us,oval
7/12/2008 22:00,us,circle
7/12/2008 22:20,us,oval
7/12/2008 22:21,gb,light
7/12/2008 22:30,,sphere
7/12/2008 23:00,us,triangle
7/12/2008 23:00,,light
7/12/2008 23:30,,sphere
7/12/2008 23:35,ca,unknown
7/12/2008 23:40,us,light
7/12/2009 02:30,us,light
7/12/2009 03:00,us,other
7/12/2009 03:25,us,unknown
7/12/2009 13:00,gb,cylinder
7/12/2009 17:00,us,circle
7/12/2009 18:30,us,triangle
7/12/2009 21:15,us,fireball
7/12/2009 21:30,us,oval
7/12/2009 21:55,us,sphere
7/12/2009 22:45,us,unknown
7/12/2009 23:00,us,circle
7/12/2009 23:43,ca,cigar
7/12/2010 00:10,us,diamond
7/12/2010 02:25,,light
7/12/2010 02:45,us,light
7/12/2010 11:40,gb,circle
7/12/2010 13:00,us,light
7/12/2010 20:00,us,other
7/12/2010 21:00,us,changing
7/12/2010 21:13,us,other
7/12/2010 21:30,,light
7/12/2010 22:00,us,sphere
7/12/2010 22:00,us,light
7/12/2010 22:10,us,disk
7/12/2010 22:15,us,light
7/12/2010 22:20,,light
7/12/2010 23:00,us,light
7/12/2011 00:08,us,triangle
7/12/2011 01:00,us,sphere
7/12/2011 03:00,us,light
7/12/2011 10:54,us,cigar
7/12/2011 20:03,us,cigar
7/12/2011 20:15,,unknown
7/12/2011 23:10,us,disk
7/12/2012 00:25,us,fireball
7/12/2012 03:00,us,diamond
7/12/2012 03:12,us,sphere
7/12/2012 04:50,us,flash
7/12/2012 09:15,us,circle
7/12/2012 10:30,us,triangle
7/12/2012 17:50,ca,cigar
7/12/2012 21:30,us,fireball
7/12/2012 21:30,us,fireball
7/12/2012 21:30,us,other
7/12/2012 21:45,us,disk
7/12/2012 22:20,us,oval
7/12/2012 22:36,us,cylinder
7/12/2012 22:40,us,fireball
7/12/2012 22:50,us,diamond
7/12/2012 24:00,us,sphere
7/12/2012 24:00,us,light
7/12/2013 00:00,us,oval
7/12/2013 00:05,us,light
7/12/2013 00:25,us,light
7/12/2013 08:00,us,light
7/12/2013 11:30,us,circle
7/12/2013 17:00,ca,circle
7/12/2013 20:00,us,circle
7/12/2013 20:30,us,fireball
7/12/2013 20:45,us,other
7/12/2013 21:00,us,fireball
7/12/2013 21:08,us,circle
7/12/2013 21:10,us,cross
7/12/2013 21:40,ca,teardrop
7/12/2013 21:40,ca,cylinder
7/12/2013 21:45,us,circle
7/12/2013 21:45,ca,cylinder
7/12/2013 21:50,ca,sphere
7/12/2013 22:00,us,flash
7/12/2013 22:00,us,circle
7/12/2013 22:00,,unknown
7/12/2013 22:07,ca,light
7/12/2013 22:10,us,circle
7/12/2013 23:00,,other
7/12/2013 23:15,us,oval
7/12/2013 23:15,us,triangle
7/12/2013 23:30,,light
7/12/2013 23:30,us,other
7/12/2013 23:35,us,sphere
7/12/2013 23:45,us,triangle
7/12/2013 23:55,us,unknown
7/12/2013 23:57,us,fireball
7/13/1952 21:00,us,oval
7/13/1953 21:00,,light
7/13/1957 09:00,us,disk
7/13/1968 22:00,us,circle
7/13/1970 19:00,us,other
7/13/1974 24:00,us,disk
7/13/1975 19:30,us,egg
7/13/1979 22:00,us,disk
7/13/1980 24:00,us,cylinder
7/13/1985 22:00,us,chevron
7/13/1986 17:00,us,diamond
7/13/1986 18:00,us,fireball
7/13/1990 22:00,us,triangle
7/13/1991 16:45,,sphere
7/13/1993 21:00,us,triangle
7/13/1997 01:30,gb,sphere
7/13/1997 23:30,gb,oval
7/13/1998 00:00,us,unknown
7/13/1998 02:00,,changing
7/13/1998 08:45,us,sphere
7/13/1998 15:38,us,unknown
7/13/1998 23:05,us,triangle
7/13/1999 03:15,us,sphere
7/13/1999 07:45,us,triangle
7/13/1999 12:30,us,fireball
7/13/1999 18:00,us,cigar
7/13/1999 19:30,us,circle
7/13/1999 22:45,,other
7/13/1999 22:50,us,cigar
7/13/2000 19:25,us,circle
7/13/2000 20:00,us,circle
7/13/2000 20:00,us,light
7/13/2000 20:00,us,fireball
7/13/2000 20:10,us,circle
7/13/2000 21:30,us,circle
7/13/2000 22:00,us,cigar
7/13/2000 22:23,us,fireball
7/13/2000 23:15,us,light
7/13/2000 23:40,us,disk
7/13/2001 01:35,us,fireball
7/13/2001 02:00,us,changing
7/13/2001 07:53,us,circle
7/13/2001 13:32,us,triangle
7/13/2001 17:30,us,cigar
7/13/2001 21:00,us,triangle
7/13/2001 21:30,us,sphere
7/13/2001 22:00,us,circle
7/13/2001 23:00,us,other
7/13/2001 23:00,us,light
7/13/2001 23:45,us,sphere
7/13/2001 23:47,ca,other
7/13/2001 24:00,us,sphere
7/13/2002 01:00,us,fireball
7/13/2002 01:30,ca,fireball
7/13/2002 01:50,,unknown
7/13/2002 02:24,us,chevron
7/13/2002 03:30,,other
7/13/2002 06:39,us,changing
7/13/2002 11:00,us,triangle
7/13/2002 14:00,us,disk
7/13/2002 15:00,,sphere
7/13/2002 20:30,us,oval
7/13/2002 21:10,us,cigar
7/13/2002 23:10,us,formation
7/13/2002 23:59,us,light
7/13/2003 01:00,us,unknown
7/13/2003 03:00,ca,light
7/13/2003 04:15,us,rectangle
7/13/2003 05:00,us,light
7/13/2003 09:00,us,unknown
7/13/2003 11:45,ca,cigar
7/13/2003 12:00,us,unknown
7/13/2003 13:00,us,light
7/13/2003 14:00,us,flash
7/13/2003 16:00,ca,changing
7/13/2003 18:00,us,changing
7/13/2003 18:00,us,light
7/13/2003 18:15,us,formation
7/13/2003 18:15,us,sphere
7/13/2003 19:30,us,sphere
7/13/2003 22:00,us,light
7/13/2003 23:10,au,unknown
7/13/2004 00:35,us,circle
7/13/2004 02:00,us,light
7/13/2004 03:00,ca,formation
7/13/2004 06:00,gb,disk
7/13/2004 14:16,us,triangle
7/13/2004 15:20,us,circle
7/13/2004 16:20,us,oval
7/13/2004 20:00,us,sphere
7/13/2004 21:15,us,light
7/13/2004 22:00,us,light
7/13/2004 23:00,us,light
7/13/2004 23:40,ca,other
7/13/2005 00:20,,unknown
7/13/2005 00:30,us,cigar
7/13/2005 01:00,us,light
7/13/2005 01:30,au,fireball
7/13/2005 02:00,us,light
7/13/2005 09:00,us,cylinder
7/13/2005 10:50,us,light
7/13/2005 16:00,us,unknown
7/13/2005 16:50,us,triangle
7/13/2005 17:10,us,other
7/13/2005 21:45,us,light
7/13/2005 21:55,us,formation
7/13/2005 22:00,us,unknown
7/13/2005 22:42,us,circle
7/13/2005 23:37,ca,disk
7/13/2005 24:00,gb,teardrop
7/13/2006 00:08,us,fireball
7/13/2006 00:10,us,changing
7/13/2006 01:00,us,cigar
7/13/2006 02:20,us,circle
7/13/2006 05:30,us,light
7/13/2006 08:45,,rectangle
7/13/2006 11:00,us,light
7/13/2006 21:00,us,triangle
7/13/2006 22:30,,triangle
7/13/2006 22:30,us,light
7/13/2006 22:39,us,unknown
7/13/2006 22:45,us,formation
7/13/2006 22:48,,flash
7/13/2006 23:00,us,circle
7/13/2006 23:25,gb,light
7/13/2006 23:45,us,light
7/13/2007 00:45,ca,formation
7/13/2007 01:13,us,triangle
7/13/2007 10:15,us,other
7/13/2007 11:30,us,circle
7/13/2007 14:05,us,unknown
7/13/2007 15:30,us,sphere
7/13/2007 18:33,us,triangle
7/13/2007 18:45,gb,cylinder
7/13/2007 19:00,us,light
7/13/2007 20:00,us,oval
7/13/2007 20:00,us,light
7/13/2007 21:33,us,triangle
7/13/2007 21:40,us,light
7/13/2007 22:00,us,light
7/13/2007 22:30,us,triangle
7/13/2007 23:45,us,diamond
7/13/2008 00:00,us,light
7/13/2008 01:00,us,light
7/13/2008 01:00,us,light
7/13/2008 03:10,us,unknown
7/13/2008 04:18,us,unknown
7/13/2008 14:00,us,oval
7/13/2008 17:28,us,oval
7/13/2008 18:30,us,changing
7/13/2008 19:00,us,disk
7/13/2008 19:30,us,cylinder
7/13/2008 19:45,us,other
7/13/2008 20:35,us,cigar
7/13/2008 21:00,us,cylinder
7/13/2008 21:15,us,sphere
7/13/2008 21:25,us,unknown
7/13/2008 21:30,us,fireball
7/13/2008 22:00,us,light
7/13/2008 22:30,us,unknown
7/13/2008 23:00,us,teardrop
7/13/2008 23:30,us,light
7/13/2008 23:35,us,unknown
7/13/2009 00:10,gb,
7/13/2009 00:20,,light
7/13/2009 01:00,us,oval
7/13/2009 01:00,us,diamond
7/13/2009 03:00,gb,cigar
7/13/2009 04:10,us,other
7/13/2009 11:10,us,triangle
7/13/2009 13:00,us,cigar
7/13/2009 17:15,us,oval
7/13/2009 20:40,us,light
7/13/2009 21:00,us,other
7/13/2009 23:00,us,other
7/13/2010 01:00,us,disk
7/13/2010 09:24,us,other
7/13/2010 10:30,us,changing
7/13/2010 13:00,us,cylinder
7/13/2010 21:30,us,other
7/13/2010 21:45,us,oval
7/13/2010 22:00,us,light
7/13/2010 22:30,us,circle
7/13/2010 23:00,us,fireball
7/13/2010 23:30,us,light
7/13/2010 23:34,us,formation
7/13/2011 03:00,us,unknown
7/13/2011 03:00,us,changing
7/13/2011 08:53,us,fireball
7/13/2011 11:00,us,circle
7/13/2011 13:00,us,disk
7/13/2011 13:30,us,light
7/13/2011 15:30,,cylinder
7/13/2011 20:10,ca,changing
7/13/2011 20:30,us,
7/13/2011 20:45,us,cylinder
7/13/2011 21:40,us,fireball
7/13/2011 21:40,us,fireball
7/13/2011 22:00,us,light
7/13/2011 22:00,us,triangle
7/13/2011 22:25,us,other
7/13/2011 22:29,us,light
7/13/2011 22:30,us,fireball
7/13/2011 22:30,us,light
7/13/2011 22:38,us,light
7/13/2011 22:43,,fireball
7/13/2011 23:00,,fireball
7/13/2012 01:24,us,unknown
7/13/2012 02:26,us,changing
7/13/2012 03:27,us,triangle
7/13/2012 09:00,,changing
7/13/2012 09:40,us,circle
7/13/2012 10:30,us,circle
7/13/2012 11:21,us,circle
7/13/2012 14:00,us,cone
7/13/2012 15:00,,sphere
7/13/2012 20:15,us,circle
7/13/2012 21:00,us,triangle
7/13/2012 21:00,us,fireball
7/13/2012 21:00,us,fireball
7/13/2012 21:15,us,light
7/13/2012 21:25,us,light
7/13/2012 21:30,us,light
7/13/2012 21:30,us,sphere
7/13/2012 21:50,us,light
7/13/2012 22:00,us,formation
7/13/2012 22:00,us,other
7/13/2012 22:00,us,light
7/13/2012 22:00,us,fireball
7/13/2012 22:30,us,fireball
7/13/2012 22:32,us,fireball
7/13/2012 22:40,ca,fireball
7/13/2012 22:54,ca,oval
7/13/2013 00:00,us,light
7/13/2013 00:00,us,light
7/13/2013 00:20,us,other
7/13/2013 01:00,us,rectangle
7/13/2013 01:30,us,light
7/13/2013 01:30,,light
7/13/2013 14:50,us,teardrop
7/13/2013 17:00,us,sphere
7/13/2013 19:30,us,other
7/13/2013 20:00,us,triangle
7/13/2013 20:30,,light
7/13/2013 20:30,us,light
7/13/2013 20:45,,sphere
7/13/2013 21:00,us,light
7/13/2013 21:00,us,cone
7/13/2013 21:00,us,circle
7/13/2013 21:00,,circle
7/13/2013 21:00,us,light
7/13/2013 21:20,us,
7/13/2013 21:25,us,fireball
7/13/2013 21:30,us,formation
7/13/2013 21:30,us,fireball
7/13/2013 21:30,us,light
7/13/2013 21:40,us,fireball
7/13/2013 21:45,us,unknown
7/13/2013 21:45,us,light
7/13/2013 21:45,us,circle
7/13/2013 21:50,,light
7/13/2013 21:50,us,other
7/13/2013 22:00,us,light
7/13/2013 22:00,us,fireball
7/13/2013 22:00,us,light
7/13/2013 22:00,us,light
7/13/2013 22:00,us,formation
7/13/2013 22:00,us,cigar
7/13/2013 22:10,us,fireball
7/13/2013 22:15,us,cylinder
7/13/2013 22:15,us,light
7/13/2013 22:21,us,formation
7/13/2013 22:30,,light
7/13/2013 22:30,ca,formation
7/13/2013 22:30,ca,light
7/13/2013 22:37,us,light
7/13/2013 22:45,us,circle
7/13/2013 23:00,us,oval
7/13/2013 23:00,us,triangle
7/13/2013 23:00,us,sphere
7/13/2013 23:00,us,sphere
7/13/2013 23:09,us,triangle
7/13/2013 23:25,us,fireball
7/14/1947 10:30,us,cigar
7/14/1947 11:00,us,circle
7/14/1956 19:30,us,disk
7/14/1963 21:30,us,unknown
7/14/1964 13:00,us,oval
7/14/1968 21:00,us,circle
7/14/1969 19:00,,cigar
7/14/1971 22:00,us,unknown
7/14/1973 01:00,,other
7/14/1973 20:00,us,oval
7/14/1975 14:00,,triangle
7/14/1975 21:00,us,unknown
7/14/1977 13:00,us,triangle
7/14/1977 23:00,us,unknown
7/14/1978 14:30,,formation
7/14/1978 22:30,us,disk
7/14/1979 08:00,us,cigar
7/14/1979 22:00,gb,light
7/14/1980 23:00,us,triangle
7/14/1983 00:30,ca,unknown
7/14/1984 22:00,us,circle
7/14/1987 01:30,us,other
7/14/1994 08:00,us,unknown
7/14/1994 20:00,us,circle
7/14/1995 14:00,us,disk
7/14/1995 19:00,us,light
7/14/1996 14:00,us,sphere
7/14/1997 01:30,us,light
7/14/1997 05:20,us,oval
7/14/1997 14:30,us,circle
7/14/1997 15:00,us,other
7/14/1997 23:15,,egg
7/14/1997 24:00,us,fireball
7/14/1998 22:30,us,unknown
7/14/1998 23:00,,triangle
7/14/1999 01:35,us,light
7/14/1999 04:00,us,light
7/14/1999 04:30,ca,disk
7/14/1999 04:53,us,light
7/14/1999 17:00,,other
7/14/1999 22:23,,flash
7/14/1999 23:00,us,disk
7/14/1999 23:50,us,fireball
7/14/2000 02:00,us,flash
7/14/2000 02:30,,circle
7/14/2000 03:00,us,other
7/14/2000 03:00,us,disk
7/14/2000 17:40,us,cigar
7/14/2000 18:00,us,triangle
7/14/2000 22:20,us,egg
7/14/2000 23:00,us,light
7/14/2000 23:00,us,light
7/14/2000 23:30,us,chevron
7/14/2000 23:30,us,fireball
7/14/2001 19:50,us,teardrop
7/14/2001 21:00,us,light
7/14/2001 21:00,us,light
7/14/2001 21:30,us,light
7/14/2001 22:20,us,fireball
7/14/2001 22:30,us,light
7/14/2001 23:05,,chevron
7/14/2001 23:11,,triangle
7/14/2001 23:15,de,circle
7/14/2001 23:30,ca,chevron
7/14/2002 00:15,us,circle
7/14/2002 02:30,us,other
7/14/2002 03:00,,light
7/14/2002 03:30,ca,light
7/14/2002 04:00,us,unknown
7/14/2002 13:00,us,oval
7/14/2002 16:00,,disk
7/14/2002 20:03,us,changing
7/14/2002 22:00,us,circle
7/14/2002 22:25,us,circle
7/14/2002 23:30,ca,circle
7/14/2003 01:00,gb,chevron
7/14/2003 01:30,us,triangle
7/14/2003 02:00,ca,disk
7/14/2003 15:33,us,oval
7/14/2003 22:45,us,sphere
7/14/2003 23:15,,light
7/14/2004 00:00,ca,light
7/14/2004 01:00,us,other
7/14/2004 03:40,ca,changing
7/14/2004 04:00,,light
7/14/2004 04:24,gb,diamond
7/14/2004 05:00,,triangle
7/14/2004 10:30,us,other
7/14/2004 18:30,us,disk
7/14/2004 20:00,ca,other
7/14/2004 20:45,us,light
7/14/2004 21:21,us,light
7/14/2004 21:30,us,light
7/14/2004 23:00,ca,light
7/14/2004 23:00,us,oval
7/14/2005 00:00,us,cross
7/14/2005 00:20,us,light
7/14/2005 00:36,,disk
7/14/2005 01:45,us,light
7/14/2005 10:30,us,circle
7/14/2005 15:00,ca,circle
7/14/2005 18:22,us,formation
7/14/2005 20:15,us,sphere
7/14/2005 20:15,us,fireball
7/14/2005 22:00,us,sphere
7/14/2005 22:20,us,light
7/14/2005 23:00,us,light
7/14/2005 23:45,ca,chevron
7/14/2005 23:58,,triangle
7/14/2006 00:06,us,other
7/14/2006 01:00,us,unknown
7/14/2006 05:00,us,circle
7/14/2006 05:15,us,light
7/14/2006 08:00,us,unknown
7/14/2006 15:00,us,disk
7/14/2006 17:00,ca,oval
7/14/2006 19:30,us,light
7/14/2006 20:47,us,circle
7/14/2006 21:30,us,flash
7/14/2006 22:05,,triangle
7/14/2006 22:15,us,fireball
7/14/2006 23:30,,formation
7/14/2006 24:00,us,circle
7/14/2007 00:00,us,light
7/14/2007 01:00,us,light
7/14/2007 01:19,us,formation
7/14/2007 02:18,us,light
7/14/2007 03:30,us,light
7/14/2007 11:00,us,light
7/14/2007 13:00,us,triangle
7/14/2007 17:20,us,sphere
7/14/2007 17:30,us,sphere
7/14/2007 20:45,us,oval
7/14/2007 22:00,us,light
7/14/2007 22:05,,unknown
7/14/2007 22:25,us,oval
7/14/2007 23:00,us,circle
7/14/2007 23:15,us,circle
7/14/2007 23:20,gb,flash
7/14/2008 01:00,gb,triangle
7/14/2008 02:00,us,circle
7/14/2008 03:20,ca,other
7/14/2008 03:30,us,light
7/14/2008 10:30,us,other
7/14/2008 12:00,us,light
7/14/2008 19:00,us,oval
7/14/2008 19:32,us,other
7/14/2008 19:32,us,other
7/14/2008 21:15,us,disk
7/14/2008 21:20,us,light
7/14/2008 21:29,us,sphere
7/14/2008 22:00,us,triangle
7/14/2008 22:00,gb,oval
7/14/2008 22:01,us,light
7/14/2008 22:38,,other
7/14/2008 23:00,us,sphere
7/14/2009 00:32,us,light
7/14/2009 04:10,us,other
7/14/2009 04:30,us,unknown
7/14/2009 09:15,us,other
7/14/2009 10:56,us,unknown
7/14/2009 12:35,us,formation
7/14/2009 21:00,us,formation
7/14/2009 21:20,us,unknown
7/14/2009 22:15,us,disk
7/14/2009 23:00,us,light
7/14/2009 23:35,us,other
7/14/2010 01:30,us,disk
7/14/2010 08:45,us,diamond
7/14/2010 11:15,,teardrop
7/14/2010 13:00,us,oval
